embedding_index,image_path,filename,raw_norm
24,/nas-ctm01/datasets/public/ffhq256/00024.png,00024.png,19.69286346435547
25,/nas-ctm01/datasets/public/ffhq256/00025.png,00025.png,20.92851448059082
26,/nas-ctm01/datasets/public/ffhq256/00026.png,00026.png,21.51963233947754
27,/nas-ctm01/datasets/public/ffhq256/00027.png,00027.png,20.582334518432617
28,/nas-ctm01/datasets/public/ffhq256/00028.png,00028.png,19.413909912109375
29,/nas-ctm01/datasets/public/ffhq256/00029.png,00029.png,21.66583824157715
30,/nas-ctm01/datasets/public/ffhq256/00030.png,00030.png,20.191146850585938
31,/nas-ctm01/datasets/public/ffhq256/00031.png,00031.png,20.05614471435547
32,/nas-ctm01/datasets/public/ffhq256/00032.png,00032.png,22.14958953857422
33,/nas-ctm01/datasets/public/ffhq256/00033.png,00033.png,20.92844581604004
34,/nas-ctm01/datasets/public/ffhq256/00034.png,00034.png,20.112024307250977
35,/nas-ctm01/datasets/public/ffhq256/00035.png,00035.png,19.575002670288086
36,/nas-ctm01/datasets/public/ffhq256/00036.png,00036.png,19.891267776489258
37,/nas-ctm01/datasets/public/ffhq256/00037.png,00037.png,22.084651947021484
38,/nas-ctm01/datasets/public/ffhq256/00038.png,00038.png,21.023462295532227
39,/nas-ctm01/datasets/public/ffhq256/00039.png,00039.png,19.754308700561523
40,/nas-ctm01/datasets/public/ffhq256/00040.png,00040.png,19.635000228881836
41,/nas-ctm01/datasets/public/ffhq256/00041.png,00041.png,20.851043701171875
42,/nas-ctm01/datasets/public/ffhq256/00042.png,00042.png,21.447172164916992
43,/nas-ctm01/datasets/public/ffhq256/00043.png,00043.png,20.41668128967285
44,/nas-ctm01/datasets/public/ffhq256/00044.png,00044.png,19.35158920288086
45,/nas-ctm01/datasets/public/ffhq256/00045.png,00045.png,20.95555877685547
46,/nas-ctm01/datasets/public/ffhq256/00046.png,00046.png,20.901777267456055
47,/nas-ctm01/datasets/public/ffhq256/00047.png,00047.png,19.944095611572266
48,/nas-ctm01/datasets/public/ffhq256/00048.png,00048.png,20.826274871826172
49,/nas-ctm01/datasets/public/ffhq256/00049.png,00049.png,19.888486862182617
50,/nas-ctm01/datasets/public/ffhq256/00050.png,00050.png,20.39240837097168
51,/nas-ctm01/datasets/public/ffhq256/00051.png,00051.png,19.793304443359375
52,/nas-ctm01/datasets/public/ffhq256/00052.png,00052.png,19.92062759399414
53,/nas-ctm01/datasets/public/ffhq256/00053.png,00053.png,22.273929595947266
54,/nas-ctm01/datasets/public/ffhq256/00054.png,00054.png,20.27350616455078
55,/nas-ctm01/datasets/public/ffhq256/00055.png,00055.png,21.959671020507812
56,/nas-ctm01/datasets/public/ffhq256/00056.png,00056.png,20.624025344848633
57,/nas-ctm01/datasets/public/ffhq256/00057.png,00057.png,20.910320281982422
58,/nas-ctm01/datasets/public/ffhq256/00058.png,00058.png,20.529722213745117
59,/nas-ctm01/datasets/public/ffhq256/00059.png,00059.png,21.763200759887695
60,/nas-ctm01/datasets/public/ffhq256/00060.png,00060.png,19.47313690185547
61,/nas-ctm01/datasets/public/ffhq256/00061.png,00061.png,20.558238983154297
62,/nas-ctm01/datasets/public/ffhq256/00062.png,00062.png,23.845125198364258
63,/nas-ctm01/datasets/public/ffhq256/00063.png,00063.png,20.417509078979492
64,/nas-ctm01/datasets/public/ffhq256/00064.png,00064.png,19.48917579650879
65,/nas-ctm01/datasets/public/ffhq256/00065.png,00065.png,19.22250747680664
66,/nas-ctm01/datasets/public/ffhq256/00066.png,00066.png,21.426097869873047
67,/nas-ctm01/datasets/public/ffhq256/00067.png,00067.png,20.663326263427734
68,/nas-ctm01/datasets/public/ffhq256/00068.png,00068.png,20.64003562927246
69,/nas-ctm01/datasets/public/ffhq256/00069.png,00069.png,21.689931869506836
70,/nas-ctm01/datasets/public/ffhq256/00070.png,00070.png,20.18231964111328
71,/nas-ctm01/datasets/public/ffhq256/00071.png,00071.png,21.170991897583008
72,/nas-ctm01/datasets/public/ffhq256/00072.png,00072.png,20.653371810913086
73,/nas-ctm01/datasets/public/ffhq256/00073.png,00073.png,21.40160369873047
74,/nas-ctm01/datasets/public/ffhq256/00074.png,00074.png,20.385984420776367
75,/nas-ctm01/datasets/public/ffhq256/00075.png,00075.png,20.79865264892578
76,/nas-ctm01/datasets/public/ffhq256/00076.png,00076.png,21.823854446411133
77,/nas-ctm01/datasets/public/ffhq256/00077.png,00077.png,19.871091842651367
78,/nas-ctm01/datasets/public/ffhq256/00078.png,00078.png,19.296287536621094
79,/nas-ctm01/datasets/public/ffhq256/00079.png,00079.png,20.45695686340332
80,/nas-ctm01/datasets/public/ffhq256/00080.png,00080.png,19.762170791625977
81,/nas-ctm01/datasets/public/ffhq256/00081.png,00081.png,22.09404945373535
82,/nas-ctm01/datasets/public/ffhq256/00082.png,00082.png,21.528438568115234
83,/nas-ctm01/datasets/public/ffhq256/00083.png,00083.png,21.961963653564453
84,/nas-ctm01/datasets/public/ffhq256/00084.png,00084.png,23.562414169311523
85,/nas-ctm01/datasets/public/ffhq256/00085.png,00085.png,19.784034729003906
86,/nas-ctm01/datasets/public/ffhq256/00086.png,00086.png,19.980363845825195
87,/nas-ctm01/datasets/public/ffhq256/00087.png,00087.png,20.460359573364258
88,/nas-ctm01/datasets/public/ffhq256/00088.png,00088.png,19.8188419342041
89,/nas-ctm01/datasets/public/ffhq256/00089.png,00089.png,20.24406623840332
90,/nas-ctm01/datasets/public/ffhq256/00090.png,00090.png,20.140748977661133
91,/nas-ctm01/datasets/public/ffhq256/00091.png,00091.png,20.04424285888672
92,/nas-ctm01/datasets/public/ffhq256/00092.png,00092.png,20.629751205444336
93,/nas-ctm01/datasets/public/ffhq256/00093.png,00093.png,19.60875129699707
94,/nas-ctm01/datasets/public/ffhq256/00094.png,00094.png,21.54856300354004
95,/nas-ctm01/datasets/public/ffhq256/00095.png,00095.png,22.30433464050293
96,/nas-ctm01/datasets/public/ffhq256/00096.png,00096.png,20.082366943359375
97,/nas-ctm01/datasets/public/ffhq256/00097.png,00097.png,20.616514205932617
98,/nas-ctm01/datasets/public/ffhq256/00098.png,00098.png,20.714033126831055
99,/nas-ctm01/datasets/public/ffhq256/00099.png,00099.png,20.49205780029297
100,/nas-ctm01/datasets/public/ffhq256/00100.png,00100.png,20.20561408996582
101,/nas-ctm01/datasets/public/ffhq256/00101.png,00101.png,21.277576446533203
102,/nas-ctm01/datasets/public/ffhq256/00102.png,00102.png,20.4017276763916
103,/nas-ctm01/datasets/public/ffhq256/00103.png,00103.png,20.954952239990234
104,/nas-ctm01/datasets/public/ffhq256/00104.png,00104.png,20.277002334594727
105,/nas-ctm01/datasets/public/ffhq256/00105.png,00105.png,21.064245223999023
106,/nas-ctm01/datasets/public/ffhq256/00106.png,00106.png,19.889318466186523
107,/nas-ctm01/datasets/public/ffhq256/00107.png,00107.png,20.616924285888672
108,/nas-ctm01/datasets/public/ffhq256/00108.png,00108.png,20.493484497070312
109,/nas-ctm01/datasets/public/ffhq256/00109.png,00109.png,19.57895278930664
110,/nas-ctm01/datasets/public/ffhq256/00110.png,00110.png,20.873849868774414
111,/nas-ctm01/datasets/public/ffhq256/00111.png,00111.png,20.657089233398438
112,/nas-ctm01/datasets/public/ffhq256/00112.png,00112.png,20.869155883789062
113,/nas-ctm01/datasets/public/ffhq256/00113.png,00113.png,19.85795021057129
114,/nas-ctm01/datasets/public/ffhq256/00114.png,00114.png,20.356595993041992
115,/nas-ctm01/datasets/public/ffhq256/00115.png,00115.png,21.336158752441406
116,/nas-ctm01/datasets/public/ffhq256/00116.png,00116.png,20.885530471801758
117,/nas-ctm01/datasets/public/ffhq256/00117.png,00117.png,19.806270599365234
118,/nas-ctm01/datasets/public/ffhq256/00118.png,00118.png,20.212139129638672
119,/nas-ctm01/datasets/public/ffhq256/00119.png,00119.png,21.406112670898438
120,/nas-ctm01/datasets/public/ffhq256/00120.png,00120.png,19.53144645690918
121,/nas-ctm01/datasets/public/ffhq256/00121.png,00121.png,20.35529327392578
122,/nas-ctm01/datasets/public/ffhq256/00122.png,00122.png,20.37751579284668
123,/nas-ctm01/datasets/public/ffhq256/00123.png,00123.png,19.517343521118164
124,/nas-ctm01/datasets/public/ffhq256/00124.png,00124.png,19.783960342407227
125,/nas-ctm01/datasets/public/ffhq256/00125.png,00125.png,19.254714965820312
126,/nas-ctm01/datasets/public/ffhq256/00126.png,00126.png,20.647382736206055
127,/nas-ctm01/datasets/public/ffhq256/00127.png,00127.png,22.17599105834961
128,/nas-ctm01/datasets/public/ffhq256/00128.png,00128.png,20.484832763671875
129,/nas-ctm01/datasets/public/ffhq256/00129.png,00129.png,21.83805274963379
130,/nas-ctm01/datasets/public/ffhq256/00130.png,00130.png,19.529083251953125
131,/nas-ctm01/datasets/public/ffhq256/00131.png,00131.png,20.53340721130371
132,/nas-ctm01/datasets/public/ffhq256/00132.png,00132.png,21.022275924682617
133,/nas-ctm01/datasets/public/ffhq256/00133.png,00133.png,22.042163848876953
134,/nas-ctm01/datasets/public/ffhq256/00134.png,00134.png,19.446619033813477
135,/nas-ctm01/datasets/public/ffhq256/00135.png,00135.png,20.923376083374023
136,/nas-ctm01/datasets/public/ffhq256/00136.png,00136.png,20.76506805419922
137,/nas-ctm01/datasets/public/ffhq256/00137.png,00137.png,20.750940322875977
138,/nas-ctm01/datasets/public/ffhq256/00138.png,00138.png,21.56177520751953
139,/nas-ctm01/datasets/public/ffhq256/00139.png,00139.png,20.395299911499023
140,/nas-ctm01/datasets/public/ffhq256/00140.png,00140.png,21.589096069335938
141,/nas-ctm01/datasets/public/ffhq256/00141.png,00141.png,21.123620986938477
142,/nas-ctm01/datasets/public/ffhq256/00142.png,00142.png,19.396289825439453
143,/nas-ctm01/datasets/public/ffhq256/00143.png,00143.png,21.72503662109375
144,/nas-ctm01/datasets/public/ffhq256/00144.png,00144.png,19.421611785888672
145,/nas-ctm01/datasets/public/ffhq256/00145.png,00145.png,20.266836166381836
146,/nas-ctm01/datasets/public/ffhq256/00146.png,00146.png,19.234172821044922
147,/nas-ctm01/datasets/public/ffhq256/00147.png,00147.png,20.052921295166016
148,/nas-ctm01/datasets/public/ffhq256/00148.png,00148.png,20.823694229125977
149,/nas-ctm01/datasets/public/ffhq256/00149.png,00149.png,21.05526351928711
150,/nas-ctm01/datasets/public/ffhq256/00150.png,00150.png,21.585721969604492
151,/nas-ctm01/datasets/public/ffhq256/00151.png,00151.png,21.028690338134766
152,/nas-ctm01/datasets/public/ffhq256/00152.png,00152.png,20.878101348876953
153,/nas-ctm01/datasets/public/ffhq256/00153.png,00153.png,20.67203712463379
154,/nas-ctm01/datasets/public/ffhq256/00154.png,00154.png,19.72644805908203
155,/nas-ctm01/datasets/public/ffhq256/00155.png,00155.png,20.598119735717773
156,/nas-ctm01/datasets/public/ffhq256/00156.png,00156.png,22.05143165588379
157,/nas-ctm01/datasets/public/ffhq256/00157.png,00157.png,19.597578048706055
158,/nas-ctm01/datasets/public/ffhq256/00158.png,00158.png,20.412446975708008
159,/nas-ctm01/datasets/public/ffhq256/00159.png,00159.png,20.413408279418945
160,/nas-ctm01/datasets/public/ffhq256/00160.png,00160.png,21.143096923828125
161,/nas-ctm01/datasets/public/ffhq256/00161.png,00161.png,19.78270149230957
162,/nas-ctm01/datasets/public/ffhq256/00162.png,00162.png,20.654956817626953
163,/nas-ctm01/datasets/public/ffhq256/00163.png,00163.png,21.09701156616211
164,/nas-ctm01/datasets/public/ffhq256/00164.png,00164.png,21.86385154724121
165,/nas-ctm01/datasets/public/ffhq256/00165.png,00165.png,20.22817611694336
166,/nas-ctm01/datasets/public/ffhq256/00166.png,00166.png,20.35297393798828
167,/nas-ctm01/datasets/public/ffhq256/00167.png,00167.png,20.120189666748047
168,/nas-ctm01/datasets/public/ffhq256/00168.png,00168.png,20.23468017578125
169,/nas-ctm01/datasets/public/ffhq256/00169.png,00169.png,20.33357048034668
170,/nas-ctm01/datasets/public/ffhq256/00170.png,00170.png,20.21725082397461
171,/nas-ctm01/datasets/public/ffhq256/00171.png,00171.png,20.783540725708008
172,/nas-ctm01/datasets/public/ffhq256/00172.png,00172.png,20.735971450805664
173,/nas-ctm01/datasets/public/ffhq256/00173.png,00173.png,19.52423858642578
174,/nas-ctm01/datasets/public/ffhq256/00174.png,00174.png,21.79566192626953
175,/nas-ctm01/datasets/public/ffhq256/00175.png,00175.png,20.327423095703125
176,/nas-ctm01/datasets/public/ffhq256/00176.png,00176.png,20.88401222229004
177,/nas-ctm01/datasets/public/ffhq256/00177.png,00177.png,20.256006240844727
178,/nas-ctm01/datasets/public/ffhq256/00178.png,00178.png,20.200069427490234
179,/nas-ctm01/datasets/public/ffhq256/00179.png,00179.png,20.982370376586914
180,/nas-ctm01/datasets/public/ffhq256/00180.png,00180.png,21.169382095336914
181,/nas-ctm01/datasets/public/ffhq256/00181.png,00181.png,19.505050659179688
182,/nas-ctm01/datasets/public/ffhq256/00182.png,00182.png,22.200876235961914
183,/nas-ctm01/datasets/public/ffhq256/00183.png,00183.png,21.10990333557129
184,/nas-ctm01/datasets/public/ffhq256/00184.png,00184.png,22.060171127319336
185,/nas-ctm01/datasets/public/ffhq256/00185.png,00185.png,20.478164672851562
186,/nas-ctm01/datasets/public/ffhq256/00186.png,00186.png,19.684627532958984
187,/nas-ctm01/datasets/public/ffhq256/00187.png,00187.png,19.824857711791992
188,/nas-ctm01/datasets/public/ffhq256/00188.png,00188.png,21.661861419677734
189,/nas-ctm01/datasets/public/ffhq256/00189.png,00189.png,21.291975021362305
190,/nas-ctm01/datasets/public/ffhq256/00190.png,00190.png,19.416500091552734
191,/nas-ctm01/datasets/public/ffhq256/00191.png,00191.png,21.11839485168457
192,/nas-ctm01/datasets/public/ffhq256/00192.png,00192.png,20.227649688720703
193,/nas-ctm01/datasets/public/ffhq256/00193.png,00193.png,20.270288467407227
194,/nas-ctm01/datasets/public/ffhq256/00194.png,00194.png,19.732135772705078
195,/nas-ctm01/datasets/public/ffhq256/00195.png,00195.png,19.450815200805664
196,/nas-ctm01/datasets/public/ffhq256/00196.png,00196.png,20.861839294433594
197,/nas-ctm01/datasets/public/ffhq256/00197.png,00197.png,20.4478702545166
198,/nas-ctm01/datasets/public/ffhq256/00198.png,00198.png,19.961658477783203
199,/nas-ctm01/datasets/public/ffhq256/00199.png,00199.png,21.4637508392334
200,/nas-ctm01/datasets/public/ffhq256/00200.png,00200.png,22.496030807495117
201,/nas-ctm01/datasets/public/ffhq256/00201.png,00201.png,19.7678279876709
202,/nas-ctm01/datasets/public/ffhq256/00202.png,00202.png,19.88197135925293
203,/nas-ctm01/datasets/public/ffhq256/00203.png,00203.png,22.35240364074707
204,/nas-ctm01/datasets/public/ffhq256/00204.png,00204.png,21.205272674560547
205,/nas-ctm01/datasets/public/ffhq256/00205.png,00205.png,22.789642333984375
206,/nas-ctm01/datasets/public/ffhq256/00206.png,00206.png,20.341543197631836
207,/nas-ctm01/datasets/public/ffhq256/00207.png,00207.png,21.654422760009766
208,/nas-ctm01/datasets/public/ffhq256/00208.png,00208.png,20.687484741210938
209,/nas-ctm01/datasets/public/ffhq256/00209.png,00209.png,21.220733642578125
210,/nas-ctm01/datasets/public/ffhq256/00210.png,00210.png,20.314407348632812
211,/nas-ctm01/datasets/public/ffhq256/00211.png,00211.png,19.4924259185791
212,/nas-ctm01/datasets/public/ffhq256/00212.png,00212.png,22.091060638427734
213,/nas-ctm01/datasets/public/ffhq256/00213.png,00213.png,19.69758415222168
214,/nas-ctm01/datasets/public/ffhq256/00214.png,00214.png,21.44692039489746
215,/nas-ctm01/datasets/public/ffhq256/00215.png,00215.png,20.653728485107422
216,/nas-ctm01/datasets/public/ffhq256/00216.png,00216.png,19.91596794128418
217,/nas-ctm01/datasets/public/ffhq256/00217.png,00217.png,20.54214096069336
218,/nas-ctm01/datasets/public/ffhq256/00218.png,00218.png,20.363412857055664
219,/nas-ctm01/datasets/public/ffhq256/00219.png,00219.png,20.5205135345459
220,/nas-ctm01/datasets/public/ffhq256/00220.png,00220.png,21.736576080322266
221,/nas-ctm01/datasets/public/ffhq256/00221.png,00221.png,21.93449592590332
222,/nas-ctm01/datasets/public/ffhq256/00222.png,00222.png,20.82221794128418
223,/nas-ctm01/datasets/public/ffhq256/00223.png,00223.png,20.581079483032227
224,/nas-ctm01/datasets/public/ffhq256/00224.png,00224.png,20.616107940673828
225,/nas-ctm01/datasets/public/ffhq256/00225.png,00225.png,20.73271942138672
226,/nas-ctm01/datasets/public/ffhq256/00226.png,00226.png,20.602331161499023
227,/nas-ctm01/datasets/public/ffhq256/00227.png,00227.png,20.669052124023438
228,/nas-ctm01/datasets/public/ffhq256/00228.png,00228.png,21.32288360595703
229,/nas-ctm01/datasets/public/ffhq256/00229.png,00229.png,20.48097038269043
230,/nas-ctm01/datasets/public/ffhq256/00230.png,00230.png,20.268205642700195
231,/nas-ctm01/datasets/public/ffhq256/00231.png,00231.png,21.67638397216797
232,/nas-ctm01/datasets/public/ffhq256/00232.png,00232.png,19.56089973449707
233,/nas-ctm01/datasets/public/ffhq256/00233.png,00233.png,20.63983154296875
234,/nas-ctm01/datasets/public/ffhq256/00234.png,00234.png,21.374168395996094
235,/nas-ctm01/datasets/public/ffhq256/00235.png,00235.png,21.741453170776367
236,/nas-ctm01/datasets/public/ffhq256/00236.png,00236.png,20.97157096862793
237,/nas-ctm01/datasets/public/ffhq256/00237.png,00237.png,20.507925033569336
238,/nas-ctm01/datasets/public/ffhq256/00238.png,00238.png,20.56138038635254
239,/nas-ctm01/datasets/public/ffhq256/00239.png,00239.png,20.820423126220703
240,/nas-ctm01/datasets/public/ffhq256/00240.png,00240.png,19.345720291137695
241,/nas-ctm01/datasets/public/ffhq256/00241.png,00241.png,21.02845001220703
242,/nas-ctm01/datasets/public/ffhq256/00242.png,00242.png,20.020645141601562
243,/nas-ctm01/datasets/public/ffhq256/00243.png,00243.png,20.019914627075195
244,/nas-ctm01/datasets/public/ffhq256/00244.png,00244.png,20.30217933654785
245,/nas-ctm01/datasets/public/ffhq256/00245.png,00245.png,20.968460083007812
246,/nas-ctm01/datasets/public/ffhq256/00246.png,00246.png,21.22610092163086
247,/nas-ctm01/datasets/public/ffhq256/00247.png,00247.png,20.70888328552246
248,/nas-ctm01/datasets/public/ffhq256/00248.png,00248.png,20.452831268310547
249,/nas-ctm01/datasets/public/ffhq256/00249.png,00249.png,22.138614654541016
250,/nas-ctm01/datasets/public/ffhq256/00250.png,00250.png,21.038206100463867
251,/nas-ctm01/datasets/public/ffhq256/00251.png,00251.png,19.254369735717773
252,/nas-ctm01/datasets/public/ffhq256/00252.png,00252.png,20.808855056762695
253,/nas-ctm01/datasets/public/ffhq256/00253.png,00253.png,21.076955795288086
254,/nas-ctm01/datasets/public/ffhq256/00254.png,00254.png,19.395870208740234
255,/nas-ctm01/datasets/public/ffhq256/00255.png,00255.png,20.245864868164062
256,/nas-ctm01/datasets/public/ffhq256/00256.png,00256.png,20.241147994995117
257,/nas-ctm01/datasets/public/ffhq256/00257.png,00257.png,20.96261978149414
258,/nas-ctm01/datasets/public/ffhq256/00258.png,00258.png,20.73385238647461
259,/nas-ctm01/datasets/public/ffhq256/00259.png,00259.png,21.85003089904785
260,/nas-ctm01/datasets/public/ffhq256/00260.png,00260.png,20.5882568359375
261,/nas-ctm01/datasets/public/ffhq256/00261.png,00261.png,20.463842391967773
262,/nas-ctm01/datasets/public/ffhq256/00262.png,00262.png,20.520448684692383
263,/nas-ctm01/datasets/public/ffhq256/00263.png,00263.png,20.787281036376953
264,/nas-ctm01/datasets/public/ffhq256/00264.png,00264.png,20.654521942138672
265,/nas-ctm01/datasets/public/ffhq256/00265.png,00265.png,19.989049911499023
266,/nas-ctm01/datasets/public/ffhq256/00266.png,00266.png,22.043527603149414
267,/nas-ctm01/datasets/public/ffhq256/00267.png,00267.png,19.814163208007812
268,/nas-ctm01/datasets/public/ffhq256/00268.png,00268.png,19.42449951171875
269,/nas-ctm01/datasets/public/ffhq256/00269.png,00269.png,19.939598083496094
270,/nas-ctm01/datasets/public/ffhq256/00270.png,00270.png,21.581029891967773
271,/nas-ctm01/datasets/public/ffhq256/00271.png,00271.png,21.82567596435547
272,/nas-ctm01/datasets/public/ffhq256/00272.png,00272.png,20.485645294189453
273,/nas-ctm01/datasets/public/ffhq256/00273.png,00273.png,20.932714462280273
274,/nas-ctm01/datasets/public/ffhq256/00274.png,00274.png,21.827783584594727
275,/nas-ctm01/datasets/public/ffhq256/00275.png,00275.png,22.18060302734375
276,/nas-ctm01/datasets/public/ffhq256/00276.png,00276.png,19.938655853271484
277,/nas-ctm01/datasets/public/ffhq256/00277.png,00277.png,20.369356155395508
278,/nas-ctm01/datasets/public/ffhq256/00278.png,00278.png,19.97614860534668
279,/nas-ctm01/datasets/public/ffhq256/00279.png,00279.png,20.019004821777344
280,/nas-ctm01/datasets/public/ffhq256/00280.png,00280.png,21.979259490966797
281,/nas-ctm01/datasets/public/ffhq256/00281.png,00281.png,20.11255645751953
282,/nas-ctm01/datasets/public/ffhq256/00282.png,00282.png,20.787841796875
283,/nas-ctm01/datasets/public/ffhq256/00283.png,00283.png,21.406909942626953
284,/nas-ctm01/datasets/public/ffhq256/00284.png,00284.png,20.13903045654297
285,/nas-ctm01/datasets/public/ffhq256/00285.png,00285.png,20.53107452392578
286,/nas-ctm01/datasets/public/ffhq256/00286.png,00286.png,20.277828216552734
287,/nas-ctm01/datasets/public/ffhq256/00287.png,00287.png,20.856491088867188
288,/nas-ctm01/datasets/public/ffhq256/00288.png,00288.png,21.51013946533203
289,/nas-ctm01/datasets/public/ffhq256/00289.png,00289.png,21.276100158691406
290,/nas-ctm01/datasets/public/ffhq256/00290.png,00290.png,22.758930206298828
291,/nas-ctm01/datasets/public/ffhq256/00291.png,00291.png,21.916330337524414
292,/nas-ctm01/datasets/public/ffhq256/00292.png,00292.png,20.655616760253906
293,/nas-ctm01/datasets/public/ffhq256/00293.png,00293.png,21.029922485351562
294,/nas-ctm01/datasets/public/ffhq256/00294.png,00294.png,20.52691650390625
295,/nas-ctm01/datasets/public/ffhq256/00295.png,00295.png,21.641660690307617
296,/nas-ctm01/datasets/public/ffhq256/00296.png,00296.png,21.517122268676758
297,/nas-ctm01/datasets/public/ffhq256/00297.png,00297.png,22.158206939697266
298,/nas-ctm01/datasets/public/ffhq256/00298.png,00298.png,21.75469970703125
299,/nas-ctm01/datasets/public/ffhq256/00299.png,00299.png,20.971969604492188
300,/nas-ctm01/datasets/public/ffhq256/00300.png,00300.png,20.988643646240234
301,/nas-ctm01/datasets/public/ffhq256/00301.png,00301.png,21.0832462310791
302,/nas-ctm01/datasets/public/ffhq256/00302.png,00302.png,21.420740127563477
303,/nas-ctm01/datasets/public/ffhq256/00303.png,00303.png,19.83797836303711
304,/nas-ctm01/datasets/public/ffhq256/00304.png,00304.png,21.28875732421875
305,/nas-ctm01/datasets/public/ffhq256/00305.png,00305.png,19.475675582885742
306,/nas-ctm01/datasets/public/ffhq256/00306.png,00306.png,21.413171768188477
307,/nas-ctm01/datasets/public/ffhq256/00307.png,00307.png,20.87952995300293
308,/nas-ctm01/datasets/public/ffhq256/00308.png,00308.png,20.84925651550293
309,/nas-ctm01/datasets/public/ffhq256/00309.png,00309.png,21.45600128173828
310,/nas-ctm01/datasets/public/ffhq256/00310.png,00310.png,20.215316772460938
311,/nas-ctm01/datasets/public/ffhq256/00311.png,00311.png,20.482133865356445
312,/nas-ctm01/datasets/public/ffhq256/00312.png,00312.png,20.1345157623291
313,/nas-ctm01/datasets/public/ffhq256/00313.png,00313.png,20.43967628479004
314,/nas-ctm01/datasets/public/ffhq256/00314.png,00314.png,20.530628204345703
315,/nas-ctm01/datasets/public/ffhq256/00315.png,00315.png,20.639183044433594
316,/nas-ctm01/datasets/public/ffhq256/00316.png,00316.png,21.204904556274414
317,/nas-ctm01/datasets/public/ffhq256/00317.png,00317.png,20.729753494262695
318,/nas-ctm01/datasets/public/ffhq256/00318.png,00318.png,19.18926239013672
319,/nas-ctm01/datasets/public/ffhq256/00319.png,00319.png,20.455610275268555
320,/nas-ctm01/datasets/public/ffhq256/00320.png,00320.png,20.169591903686523
321,/nas-ctm01/datasets/public/ffhq256/00321.png,00321.png,20.231348037719727
322,/nas-ctm01/datasets/public/ffhq256/00322.png,00322.png,20.622352600097656
323,/nas-ctm01/datasets/public/ffhq256/00323.png,00323.png,20.271371841430664
324,/nas-ctm01/datasets/public/ffhq256/00324.png,00324.png,20.024654388427734
325,/nas-ctm01/datasets/public/ffhq256/00325.png,00325.png,21.00668716430664
326,/nas-ctm01/datasets/public/ffhq256/00326.png,00326.png,19.91270637512207
327,/nas-ctm01/datasets/public/ffhq256/00327.png,00327.png,19.38521957397461
328,/nas-ctm01/datasets/public/ffhq256/00328.png,00328.png,20.28466033935547
329,/nas-ctm01/datasets/public/ffhq256/00329.png,00329.png,20.545930862426758
330,/nas-ctm01/datasets/public/ffhq256/00330.png,00330.png,19.509191513061523
331,/nas-ctm01/datasets/public/ffhq256/00331.png,00331.png,21.438955307006836
332,/nas-ctm01/datasets/public/ffhq256/00332.png,00332.png,21.279579162597656
333,/nas-ctm01/datasets/public/ffhq256/00333.png,00333.png,19.56717872619629
334,/nas-ctm01/datasets/public/ffhq256/00334.png,00334.png,22.440353393554688
335,/nas-ctm01/datasets/public/ffhq256/00335.png,00335.png,19.590778350830078
336,/nas-ctm01/datasets/public/ffhq256/00336.png,00336.png,20.196455001831055
337,/nas-ctm01/datasets/public/ffhq256/00337.png,00337.png,19.378007888793945
338,/nas-ctm01/datasets/public/ffhq256/00338.png,00338.png,21.671253204345703
339,/nas-ctm01/datasets/public/ffhq256/00339.png,00339.png,19.439006805419922
