embedding_index,image_path,filename
21,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000026.jpg,flickr_wild_000026.jpg
22,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000027.jpg,flickr_wild_000027.jpg
23,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000028.jpg,flickr_wild_000028.jpg
24,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000029.jpg,flickr_wild_000029.jpg
25,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000030.jpg,flickr_wild_000030.jpg
26,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000031.jpg,flickr_wild_000031.jpg
27,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000032.jpg,flickr_wild_000032.jpg
28,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000033.jpg,flickr_wild_000033.jpg
29,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000034.jpg,flickr_wild_000034.jpg
30,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000035.jpg,flickr_wild_000035.jpg
31,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000036.jpg,flickr_wild_000036.jpg
32,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000037.jpg,flickr_wild_000037.jpg
33,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000041.jpg,flickr_wild_000041.jpg
34,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000042.jpg,flickr_wild_000042.jpg
35,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000043.jpg,flickr_wild_000043.jpg
36,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000044.jpg,flickr_wild_000044.jpg
37,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000045.jpg,flickr_wild_000045.jpg
38,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000047.jpg,flickr_wild_000047.jpg
39,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000048.jpg,flickr_wild_000048.jpg
40,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000049.jpg,flickr_wild_000049.jpg
41,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000050.jpg,flickr_wild_000050.jpg
42,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000051.jpg,flickr_wild_000051.jpg
43,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000052.jpg,flickr_wild_000052.jpg
44,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000054.jpg,flickr_wild_000054.jpg
45,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000055.jpg,flickr_wild_000055.jpg
46,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000056.jpg,flickr_wild_000056.jpg
47,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000057.jpg,flickr_wild_000057.jpg
48,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000058.jpg,flickr_wild_000058.jpg
49,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000059.jpg,flickr_wild_000059.jpg
50,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000060.jpg,flickr_wild_000060.jpg
51,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000062.jpg,flickr_wild_000062.jpg
52,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000065.jpg,flickr_wild_000065.jpg
53,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000066.jpg,flickr_wild_000066.jpg
54,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000067.jpg,flickr_wild_000067.jpg
55,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000068.jpg,flickr_wild_000068.jpg
56,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000069.jpg,flickr_wild_000069.jpg
57,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000070.jpg,flickr_wild_000070.jpg
58,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000071.jpg,flickr_wild_000071.jpg
59,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000072.jpg,flickr_wild_000072.jpg
60,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000073.jpg,flickr_wild_000073.jpg
61,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000074.jpg,flickr_wild_000074.jpg
62,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000076.jpg,flickr_wild_000076.jpg
63,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000077.jpg,flickr_wild_000077.jpg
64,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000078.jpg,flickr_wild_000078.jpg
65,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000079.jpg,flickr_wild_000079.jpg
66,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000080.jpg,flickr_wild_000080.jpg
67,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000081.jpg,flickr_wild_000081.jpg
68,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000082.jpg,flickr_wild_000082.jpg
69,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000083.jpg,flickr_wild_000083.jpg
70,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000084.jpg,flickr_wild_000084.jpg
71,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000085.jpg,flickr_wild_000085.jpg
72,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000086.jpg,flickr_wild_000086.jpg
73,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000087.jpg,flickr_wild_000087.jpg
74,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000088.jpg,flickr_wild_000088.jpg
75,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000089.jpg,flickr_wild_000089.jpg
76,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000091.jpg,flickr_wild_000091.jpg
77,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000092.jpg,flickr_wild_000092.jpg
78,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000093.jpg,flickr_wild_000093.jpg
79,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000094.jpg,flickr_wild_000094.jpg
80,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000095.jpg,flickr_wild_000095.jpg
81,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000096.jpg,flickr_wild_000096.jpg
82,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000097.jpg,flickr_wild_000097.jpg
83,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000098.jpg,flickr_wild_000098.jpg
84,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000100.jpg,flickr_wild_000100.jpg
85,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000101.jpg,flickr_wild_000101.jpg
86,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000102.jpg,flickr_wild_000102.jpg
87,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000103.jpg,flickr_wild_000103.jpg
88,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000104.jpg,flickr_wild_000104.jpg
89,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000105.jpg,flickr_wild_000105.jpg
90,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000106.jpg,flickr_wild_000106.jpg
91,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000107.jpg,flickr_wild_000107.jpg
92,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000108.jpg,flickr_wild_000108.jpg
93,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000109.jpg,flickr_wild_000109.jpg
94,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000110.jpg,flickr_wild_000110.jpg
95,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000111.jpg,flickr_wild_000111.jpg
96,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000112.jpg,flickr_wild_000112.jpg
97,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000113.jpg,flickr_wild_000113.jpg
98,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000114.jpg,flickr_wild_000114.jpg
99,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000115.jpg,flickr_wild_000115.jpg
100,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000116.jpg,flickr_wild_000116.jpg
101,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000117.jpg,flickr_wild_000117.jpg
102,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000118.jpg,flickr_wild_000118.jpg
103,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000119.jpg,flickr_wild_000119.jpg
104,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000120.jpg,flickr_wild_000120.jpg
105,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000121.jpg,flickr_wild_000121.jpg
106,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000122.jpg,flickr_wild_000122.jpg
107,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000123.jpg,flickr_wild_000123.jpg
108,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000124.jpg,flickr_wild_000124.jpg
109,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000126.jpg,flickr_wild_000126.jpg
110,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000127.jpg,flickr_wild_000127.jpg
111,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000130.jpg,flickr_wild_000130.jpg
112,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000131.jpg,flickr_wild_000131.jpg
113,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000132.jpg,flickr_wild_000132.jpg
114,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000134.jpg,flickr_wild_000134.jpg
115,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000136.jpg,flickr_wild_000136.jpg
116,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000137.jpg,flickr_wild_000137.jpg
117,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000138.jpg,flickr_wild_000138.jpg
118,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000139.jpg,flickr_wild_000139.jpg
119,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000140.jpg,flickr_wild_000140.jpg
120,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000141.jpg,flickr_wild_000141.jpg
121,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000142.jpg,flickr_wild_000142.jpg
122,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000143.jpg,flickr_wild_000143.jpg
123,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000145.jpg,flickr_wild_000145.jpg
124,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000146.jpg,flickr_wild_000146.jpg
125,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000148.jpg,flickr_wild_000148.jpg
126,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000150.jpg,flickr_wild_000150.jpg
127,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000151.jpg,flickr_wild_000151.jpg
128,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000152.jpg,flickr_wild_000152.jpg
129,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000153.jpg,flickr_wild_000153.jpg
130,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000154.jpg,flickr_wild_000154.jpg
131,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000155.jpg,flickr_wild_000155.jpg
132,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000156.jpg,flickr_wild_000156.jpg
133,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000157.jpg,flickr_wild_000157.jpg
134,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000158.jpg,flickr_wild_000158.jpg
135,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000159.jpg,flickr_wild_000159.jpg
136,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000160.jpg,flickr_wild_000160.jpg
137,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000161.jpg,flickr_wild_000161.jpg
138,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000162.jpg,flickr_wild_000162.jpg
139,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000163.jpg,flickr_wild_000163.jpg
140,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000164.jpg,flickr_wild_000164.jpg
141,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000165.jpg,flickr_wild_000165.jpg
142,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000166.jpg,flickr_wild_000166.jpg
143,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000167.jpg,flickr_wild_000167.jpg
144,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000168.jpg,flickr_wild_000168.jpg
145,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000169.jpg,flickr_wild_000169.jpg
146,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000170.jpg,flickr_wild_000170.jpg
147,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000171.jpg,flickr_wild_000171.jpg
148,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000172.jpg,flickr_wild_000172.jpg
149,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000173.jpg,flickr_wild_000173.jpg
150,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000174.jpg,flickr_wild_000174.jpg
151,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000175.jpg,flickr_wild_000175.jpg
152,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000176.jpg,flickr_wild_000176.jpg
153,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000177.jpg,flickr_wild_000177.jpg
154,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000178.jpg,flickr_wild_000178.jpg
155,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000179.jpg,flickr_wild_000179.jpg
156,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000180.jpg,flickr_wild_000180.jpg
157,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000181.jpg,flickr_wild_000181.jpg
158,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000182.jpg,flickr_wild_000182.jpg
159,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000183.jpg,flickr_wild_000183.jpg
160,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000184.jpg,flickr_wild_000184.jpg
161,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000185.jpg,flickr_wild_000185.jpg
162,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000186.jpg,flickr_wild_000186.jpg
163,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000188.jpg,flickr_wild_000188.jpg
164,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000189.jpg,flickr_wild_000189.jpg
165,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000190.jpg,flickr_wild_000190.jpg
166,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000191.jpg,flickr_wild_000191.jpg
167,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000193.jpg,flickr_wild_000193.jpg
168,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000195.jpg,flickr_wild_000195.jpg
169,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000196.jpg,flickr_wild_000196.jpg
170,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000197.jpg,flickr_wild_000197.jpg
171,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000198.jpg,flickr_wild_000198.jpg
172,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000199.jpg,flickr_wild_000199.jpg
173,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000200.jpg,flickr_wild_000200.jpg
174,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000201.jpg,flickr_wild_000201.jpg
175,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000202.jpg,flickr_wild_000202.jpg
176,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000203.jpg,flickr_wild_000203.jpg
177,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000204.jpg,flickr_wild_000204.jpg
178,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000205.jpg,flickr_wild_000205.jpg
179,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000207.jpg,flickr_wild_000207.jpg
180,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000208.jpg,flickr_wild_000208.jpg
181,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000209.jpg,flickr_wild_000209.jpg
182,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000210.jpg,flickr_wild_000210.jpg
183,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000212.jpg,flickr_wild_000212.jpg
184,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000213.jpg,flickr_wild_000213.jpg
185,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000214.jpg,flickr_wild_000214.jpg
186,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000215.jpg,flickr_wild_000215.jpg
187,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000216.jpg,flickr_wild_000216.jpg
188,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000217.jpg,flickr_wild_000217.jpg
189,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000218.jpg,flickr_wild_000218.jpg
190,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000219.jpg,flickr_wild_000219.jpg
191,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000220.jpg,flickr_wild_000220.jpg
192,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000221.jpg,flickr_wild_000221.jpg
193,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000222.jpg,flickr_wild_000222.jpg
194,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000223.jpg,flickr_wild_000223.jpg
195,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000224.jpg,flickr_wild_000224.jpg
196,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000226.jpg,flickr_wild_000226.jpg
197,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000227.jpg,flickr_wild_000227.jpg
198,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000228.jpg,flickr_wild_000228.jpg
199,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000229.jpg,flickr_wild_000229.jpg
200,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000230.jpg,flickr_wild_000230.jpg
201,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000231.jpg,flickr_wild_000231.jpg
202,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000232.jpg,flickr_wild_000232.jpg
203,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000233.jpg,flickr_wild_000233.jpg
204,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000234.jpg,flickr_wild_000234.jpg
205,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000235.jpg,flickr_wild_000235.jpg
206,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000236.jpg,flickr_wild_000236.jpg
207,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000237.jpg,flickr_wild_000237.jpg
208,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000238.jpg,flickr_wild_000238.jpg
209,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000239.jpg,flickr_wild_000239.jpg
210,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000240.jpg,flickr_wild_000240.jpg
211,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000241.jpg,flickr_wild_000241.jpg
212,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000242.jpg,flickr_wild_000242.jpg
213,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000243.jpg,flickr_wild_000243.jpg
214,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000244.jpg,flickr_wild_000244.jpg
215,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000245.jpg,flickr_wild_000245.jpg
216,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000246.jpg,flickr_wild_000246.jpg
217,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000247.jpg,flickr_wild_000247.jpg
218,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000248.jpg,flickr_wild_000248.jpg
219,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000249.jpg,flickr_wild_000249.jpg
220,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000250.jpg,flickr_wild_000250.jpg
221,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000251.jpg,flickr_wild_000251.jpg
222,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000253.jpg,flickr_wild_000253.jpg
223,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000254.jpg,flickr_wild_000254.jpg
224,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000255.jpg,flickr_wild_000255.jpg
225,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000256.jpg,flickr_wild_000256.jpg
226,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000258.jpg,flickr_wild_000258.jpg
227,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000259.jpg,flickr_wild_000259.jpg
228,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000260.jpg,flickr_wild_000260.jpg
229,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000261.jpg,flickr_wild_000261.jpg
230,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000262.jpg,flickr_wild_000262.jpg
231,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000263.jpg,flickr_wild_000263.jpg
232,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000264.jpg,flickr_wild_000264.jpg
233,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000265.jpg,flickr_wild_000265.jpg
234,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000266.jpg,flickr_wild_000266.jpg
235,/nas-ctm01/datasets/public/AFHQ/resized/train/wild/flickr_wild_000268.jpg,flickr_wild_000268.jpg
