embedding_index,dataset,method,scenario,split,morph_image_path,morph_filename,morph_stem,accomplice_stem,criminal_stem,accomplice_id,criminal_id,accomplice_image_path,criminal_image_path,morph_cache_index,accomplice_cache_index,criminal_cache_index
10,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000650_img282038.png,morphed_img000650_img282038.png,morphed_img000650_img282038,img000650,img282038,img000650,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000650.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,12,41,12655
11,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000650_img337488.png,morphed_img000650_img337488.png,morphed_img000650_img337488,img000650,img337488,img000650,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000650.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,13,41,15168
12,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000679_img054553.png,morphed_img000679_img054553.png,morphed_img000679_img054553,img000679,img054553,img000679,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000679.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,19,43,2422
13,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000679_img282038.png,morphed_img000679_img282038.png,morphed_img000679_img282038,img000679,img282038,img000679,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000679.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,21,43,12655
14,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000679_img337488.png,morphed_img000679_img337488.png,morphed_img000679_img337488,img000679,img337488,img000679,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000679.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,22,43,15168
15,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000679_img496816.png,morphed_img000679_img496816.png,morphed_img000679_img496816,img000679,img496816,img000679,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000679.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,23,43,22347
16,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000836_img054553.png,morphed_img000836_img054553.png,morphed_img000836_img054553,img000836,img054553,img000836,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000836.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,24,52,2422
17,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000836_img282038.png,morphed_img000836_img282038.png,morphed_img000836_img282038,img000836,img282038,img000836,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000836.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,26,52,12655
18,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000836_img337488.png,morphed_img000836_img337488.png,morphed_img000836_img337488,img000836,img337488,img000836,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000836.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,27,52,15168
19,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img000836_img496816.png,morphed_img000836_img496816.png,morphed_img000836_img496816,img000836,img496816,img000836,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img000836.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,28,52,22347
20,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001522_img054553.png,morphed_img001522_img054553.png,morphed_img001522_img054553,img001522,img054553,img001522,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001522.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,34,78,2422
21,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001522_img282038.png,morphed_img001522_img282038.png,morphed_img001522_img282038,img001522,img282038,img001522,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001522.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,35,78,12655
22,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001522_img496816.png,morphed_img001522_img496816.png,morphed_img001522_img496816,img001522,img496816,img001522,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001522.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,36,78,22347
23,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001584_img054553.png,morphed_img001584_img054553.png,morphed_img001584_img054553,img001584,img054553,img001584,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001584.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,37,81,2422
24,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001584_img282038.png,morphed_img001584_img282038.png,morphed_img001584_img282038,img001584,img282038,img001584,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001584.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,39,81,12655
25,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001584_img337488.png,morphed_img001584_img337488.png,morphed_img001584_img337488,img001584,img337488,img001584,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001584.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,40,81,15168
26,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001584_img496816.png,morphed_img001584_img496816.png,morphed_img001584_img496816,img001584,img496816,img001584,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001584.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,41,81,22347
27,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001598_img054553.png,morphed_img001598_img054553.png,morphed_img001598_img054553,img001598,img054553,img001598,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001598.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,42,82,2422
28,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001598_img282038.png,morphed_img001598_img282038.png,morphed_img001598_img282038,img001598,img282038,img001598,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001598.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,43,82,12655
29,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001598_img337488.png,morphed_img001598_img337488.png,morphed_img001598_img337488,img001598,img337488,img001598,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001598.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,44,82,15168
30,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001621_img337488.png,morphed_img001621_img337488.png,morphed_img001621_img337488,img001621,img337488,img001621,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001621.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,46,83,15168
31,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001636_img054553.png,morphed_img001636_img054553.png,morphed_img001636_img054553,img001636,img054553,img001636,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001636.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,47,84,2422
32,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001636_img282038.png,morphed_img001636_img282038.png,morphed_img001636_img282038,img001636,img282038,img001636,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001636.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,48,84,12655
33,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001636_img337488.png,morphed_img001636_img337488.png,morphed_img001636_img337488,img001636,img337488,img001636,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001636.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,49,84,15168
34,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img001636_img496816.png,morphed_img001636_img496816.png,morphed_img001636_img496816,img001636,img496816,img001636,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img001636.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,50,84,22347
35,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002266_img054553.png,morphed_img002266_img054553.png,morphed_img002266_img054553,img002266,img054553,img002266,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002266.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,60,119,2422
36,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002266_img282038.png,morphed_img002266_img282038.png,morphed_img002266_img282038,img002266,img282038,img002266,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002266.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,62,119,12655
37,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002266_img337488.png,morphed_img002266_img337488.png,morphed_img002266_img337488,img002266,img337488,img002266,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002266.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,63,119,15168
38,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002266_img496816.png,morphed_img002266_img496816.png,morphed_img002266_img496816,img002266,img496816,img002266,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002266.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,64,119,22347
39,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002514_img282038.png,morphed_img002514_img282038.png,morphed_img002514_img282038,img002514,img282038,img002514,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002514.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,65,125,12655
40,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002514_img337488.png,morphed_img002514_img337488.png,morphed_img002514_img337488,img002514,img337488,img002514,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002514.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,66,125,15168
41,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002514_img496816.png,morphed_img002514_img496816.png,morphed_img002514_img496816,img002514,img496816,img002514,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002514.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,67,125,22347
42,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002650_img282038.png,morphed_img002650_img282038.png,morphed_img002650_img282038,img002650,img282038,img002650,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002650.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,69,132,12655
43,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002650_img337488.png,morphed_img002650_img337488.png,morphed_img002650_img337488,img002650,img337488,img002650,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002650.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,70,132,15168
44,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img002650_img496816.png,morphed_img002650_img496816.png,morphed_img002650_img496816,img002650,img496816,img002650,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img002650.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,71,132,22347
45,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003217_img054553.png,morphed_img003217_img054553.png,morphed_img003217_img054553,img003217,img054553,img003217,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003217.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,72,155,2422
46,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003217_img282038.png,morphed_img003217_img282038.png,morphed_img003217_img282038,img003217,img282038,img003217,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003217.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,73,155,12655
47,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003217_img337488.png,morphed_img003217_img337488.png,morphed_img003217_img337488,img003217,img337488,img003217,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003217.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,74,155,15168
48,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003217_img496816.png,morphed_img003217_img496816.png,morphed_img003217_img496816,img003217,img496816,img003217,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003217.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,75,155,22347
49,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003712_img054553.png,morphed_img003712_img054553.png,morphed_img003712_img054553,img003712,img054553,img003712,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003712.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,80,179,2422
50,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003712_img282038.png,morphed_img003712_img282038.png,morphed_img003712_img282038,img003712,img282038,img003712,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003712.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,81,179,12655
51,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003712_img337488.png,morphed_img003712_img337488.png,morphed_img003712_img337488,img003712,img337488,img003712,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003712.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,82,179,15168
52,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003712_img496816.png,morphed_img003712_img496816.png,morphed_img003712_img496816,img003712,img496816,img003712,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003712.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,83,179,22347
53,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003741_img054553.png,morphed_img003741_img054553.png,morphed_img003741_img054553,img003741,img054553,img003741,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003741.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,84,181,2422
54,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003741_img282038.png,morphed_img003741_img282038.png,morphed_img003741_img282038,img003741,img282038,img003741,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003741.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,86,181,12655
55,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003741_img496816.png,morphed_img003741_img496816.png,morphed_img003741_img496816,img003741,img496816,img003741,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003741.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,87,181,22347
56,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003761_img054553.png,morphed_img003761_img054553.png,morphed_img003761_img054553,img003761,img054553,img003761,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003761.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,88,185,2422
57,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img003761_img282038.png,morphed_img003761_img282038.png,morphed_img003761_img282038,img003761,img282038,img003761,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img003761.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,89,185,12655
